SMILES,PCE (%)
O=C1C(SC(=S)N1CCCCCCCC)=CC=2SC=3C=4SC(=CC4[Si](C3C2)(CCCCCC)CCCCCC)C5=C(F)C(F)=C(C6=NSN=C65)C=7SC=8C=9SC(C=C%10SC(=S)N(C%10=O)CCCCCCCC)=CC9[Si](C8C7)(CCCCCC)CCCCCC,
O(C1=CC=C(C=C1)N(C2=CC=C(OC)C=C2)C3=CC=C(C=C3)C=4C=C5C(=CC4CCC=6C=C(C=7C=CC(=CC7)N(C8=CC=C(OC)C=C8)C9=CC=C(OC)C=C9)C(=CC6C%10=CC=C(C=C%10)N(C%11=CC=C(OC)C=C%11)C%12=CC=C(OC)C=C%12)CC5)C=%13C=CC(=CC%13)N(C%14=CC=C(OC)C=C%14)C%15=CC=C(OC)C=C%15)C,
C1=CC=CC=2C3=CC=CC=C3N(C12)C1=CC=C(C=C1)C1=CC=C(C=C1)N1C2=CC=CC=C2C=2C=CC=CC12,
C(CCCCC)N1C=2C=CC(=CC2C=2C1=C1C(=C3C=4C=C(C=CC4N(C23)CCCCCC)C2=CC(=C(S2)C2=CC=C(S2)C=2SC(=CC2CCCCCC)C=C(C#N)C#N)CCCCCC)N(C=2C=CC(=CC21)C2=CC(=C(S2)C2=CC=C(S2)C=2SC(=CC2CCCCCC)C=C(C#N)C#N)CCCCCC)CCCCCC)C2=CC(=C(S2)C2=CC=C(S2)C=2SC(=CC2CCCCCC)C=C(C#N)C#N)CCCCCC,
O(C1=CC=C(C=C1)N(C2=CC=C(OC)C=C2)C3=CC=C(C=C3)[Si](C4=CC=C(C=C4)N(C5=CC=C(OC)C=C5)C6=CC=C(OC)C=C6)(C7=CC=C(C=C7)N(C8=CC=C(OC)C=C8)C9=CC=C(OC)C=C9)C%10=CC=C(C=C%10)N(C%11=CC=C(OC)C=C%11)C%12=CC=C(OC)C=C%12)C,
S1C(=CC=C1C=2SC(C=3SC(=CC3)C=4SC(=CC4)CC(CC)CCCC)=C(C2)C=5C=C(SC5C=6SC(=CC6)C=7SC(=CC7)CC(CC)CCCC)C=8SC(=CC8)C=9SC(=CC9)CC(CC)CCCC)C=%10SC(=CC%10)CC(CC)CCCC,
O(C1=CC=C(C=C1)N(C2=CC=C(OC)C=C2)C3=CC=C4C5=CC=C(C=C5C6(OC7(C=8C=CSC8C=9SC=CC96)C%10=CC(=CC=C%10C%11=CC=C(C=C%117)N(C%12=CC=C(OC)C=C%12)C%13=CC=C(OC)C=C%13)N(C%14=CC=C(OC)C=C%14)C%15=CC=C(OC)C=C%15)C4=C3)N(C%16=CC=C(OC)C=C%16)C%17=CC=C(OC)C=C%17)C,
C(c3ccc(N(c1ccccc1)c2ccccc2)cc3)=c9c6cc(N(c4ccccc4)c5ccccc5)ccc6c%10ccc(N(c7ccccc7)c8ccccc8)cc9%10,
O=C1C=2C=C(C=CC2N(C=3C=C4C(=O)C=5C=C(C=CC5N(C4=CC13)CCCCCCCC)C6=CC=C(C=C6)N(C7=CC=C(OC)C=C7)C8=CC=C(OC)C=C8)CCCCCCCC)C9=CC=C(C=C9)N(C%10=CC=C(OC)C=C%10)C%11=CC=C(OC)C=C%11,
O1C=2C=CC(=CC2C3=CC(=CC=C13)N4C5=CC=C(C=C5C=6C=C(C=CC64)N(C7=CC=C(OC)C=C7)C8=CC=C(OC)C=C8)N(C9=CC=C(OC)C=C9)C%10=CC=C(OC)C=C%10)N%11C%12=CC=C(C=C%12C=%13C=C(C=CC%13%11)N(C%14=CC=C(OC)C=C%14)C%15=CC=C(OC)C=C%15)N(C%16=CC=C(OC)C=C%16)C%17=CC=C(OC)C=C%17,
C(C=CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C)=CC=4C=CC(=CC4)C5=CC=C(C=CC=CC6=CC=C(C=C6)N(C7=CC=C(C=C7)C)C8=CC=C(C=C8)C)C=C5,
